link,price,street,property_type,neighborhood,city,floor,rooms,area_sqm,price_per_sqrm
https://www.yad2.co.il/realestate/item/cn3agwkr?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=196,1990000.0,רמות,דירה,רמות,ירושלים,1.0,2.0,50.0,39800.0
https://www.yad2.co.il/realestate/item/tp9g4knu?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=196,3120000.0,הקונגרס הציוני,דירה,רמות,ירושלים,4.0,3.0,92.0,33913.04347826087
https://www.yad2.co.il/realestate/item/adyxrwqv?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=197,3300000.0,"הפלמ""ח 60",דירה,גבעת הורדים,ירושלים,3.0,3.0,77.0,42857.142857142855
https://www.yad2.co.il/realestate/item/2h4dn0v3?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=198,2700000.0,אהרון אשכולי 10,דירה,רמות,ירושלים,0.0,4.0,79.0,34177.215189873416
https://www.yad2.co.il/realestate/item/78787qbp?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=199,3000000.0,נלסון גליק 34,דירה,רמות,ירושלים,1.0,3.0,68.0,44117.64705882353
https://www.yad2.co.il/realestate/item/os4jsn38?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=199,4750000.0,הארי טרומן 35,דירת גן,רמות,ירושלים,4.0,5.0,160.0,29687.5
https://www.yad2.co.il/realestate/item/kwanrtj3?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=199,2100000.0,האזוב 7,דירה,גילה,ירושלים,2.0,3.0,75.0,28000.0
https://www.yad2.co.il/realestate/item/oogm4jdq?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=199,4050000.0,הרב יצחק נסים 33,דירת גן,ירושלים,ירושלים,0.0,6.0,187.0,21657.754010695186
https://www.yad2.co.il/realestate/item/wmexty9e?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=199,2525000.0,קוסטה ריקה 52,דירה,עיר גנים,ירושלים,1.0,4.0,95.0,26578.947368421053
https://www.yad2.co.il/realestate/item/2dvoglxh?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=199,6770000.0,"ניל""י",דירה,ירושלים,ירושלים,2.0,4.0,146.0,46369.86301369863
https://www.yad2.co.il/realestate/item/52qifqwc?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=200,1850000.0,פרי חדש 18,דירה,גאולה,ירושלים,1.0,4.0,70.0,26428.571428571428
https://www.yad2.co.il/realestate/item/hnrwplob?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=200,3100000.0,אליהו בית צורי 3,דירה,ארמון הנציב,ירושלים,5.0,5.0,98.0,31632.65306122449
https://www.yad2.co.il/realestate/item/y942etzg?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=200,7200000.0,הארי טרומן 29,דירה,רמות,ירושלים,2.0,6.0,190.0,37894.73684210526
https://www.yad2.co.il/realestate/item/nydaxp2l?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=200,2650000.0,הרב הרצוג 79,דירת גן,גבעת הורדים,ירושלים,1.0,3.0,59.0,44915.254237288136
https://www.yad2.co.il/realestate/item/uaz1usd0?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=200,2770000.0,גבעת בית הכרם,דירה,בית הכרם,ירושלים,3.0,3.0,65.0,42615.38461538462
https://www.yad2.co.il/realestate/item/wtmqp1qx?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=201,4250000.0,היכל המשפט,דירה,קרית הלאום,ירושלים,2.0,4.0,120.0,35416.666666666664
https://www.yad2.co.il/realestate/item/90vl5lrc?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=202,6950000.0,קרליבך,דירה,תלפיות,ירושלים,5.0,5.0,131.0,53053.435114503816
https://www.yad2.co.il/realestate/item/hz2o01zl?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=203,3990000.0,ריש לקיש,דירת גן,קטמון הישנה,ירושלים,0.0,4.0,110.0,36272.72727272727
https://www.yad2.co.il/realestate/item/8ssae1o5?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=204,3350000.0,הרב פניז'ל 1,דירה,נווה יעקב,ירושלים,2.0,5.0,120.0,27916.666666666668
https://www.yad2.co.il/realestate/item/lbjarhdz?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=204,2500000.0,עמנואל זיסמן 23,דירה,חומת שמואל,ירושלים,3.0,3.0,70.0,35714.28571428572
https://www.yad2.co.il/realestate/item/xkyafa8q?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=204,3190000.0,גרשון אבנר,דירה,ירושלים,ירושלים,9.0,4.0,110.0,29000.0
https://www.yad2.co.il/realestate/item/vbcjnpid?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=204,3500000.0,קורא הדורות,דירה,ירושלים,ירושלים,2.0,4.0,100.0,35000.0
https://www.yad2.co.il/realestate/item/ihby690t?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=205,3099000.0,מאיר וייס,דירה,פסגת זאב,ירושלים,2.0,5.0,160.0,19368.75
https://www.yad2.co.il/realestate/item/4z5l5s06?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=205,3690000.0,שדרות לוי אשכול,דירה,מעלות דפנה,ירושלים,2.0,4.0,105.0,35142.857142857145
https://www.yad2.co.il/realestate/item/g0h6ea74?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=206,3170000.0,מבוא הדודאים 3,דירה,גילה,ירושלים,2.0,5.0,125.0,25360.0
https://www.yad2.co.il/realestate/item/czsjejbz?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=206,2220000.0,יצחק טוניק 11,דירה,פסגת זאב,ירושלים,2.0,4.0,80.0,27750.0
https://www.yad2.co.il/realestate/item/u6t5d5hz?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=206,2140000.0,הדולב 432,דירה,גילה,ירושלים,3.0,3.0,67.0,31940.298507462685
https://www.yad2.co.il/realestate/item/4tx0s3zy?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=206,3850000.0,מעגלות הרב פרדס 1,דופלקס,נווה יעקב,ירושלים,6.0,6.0,148.0,26013.513513513513
https://www.yad2.co.il/realestate/item/m33gja45?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=206,2800000.0,בר יוחאי 13,דירה,ירושלים,ירושלים,2.0,3.0,95.0,29473.684210526317
https://www.yad2.co.il/realestate/item/pbfswav6?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=207,2800000.0,דב גרונר 231,דירה,ארמון הנציב,ירושלים,1.0,4.0,80.0,35000.0
https://www.yad2.co.il/realestate/item/eun0yxy2?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=208,2600000.0,נלסון גליק 19,דירה,רמות,ירושלים,2.0,2.0,48.0,54166.666666666664
https://www.yad2.co.il/realestate/item/ft1jbpqo?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=208,2600000.0,"האדמו""ר מרוז'ין 3",דירה,הר נוף,ירושלים,3.0,3.0,62.0,41935.48387096774
https://www.yad2.co.il/realestate/item/3wowvva0?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=209,3500000.0,בנימין מטודלה 16,דירה,רחביה,ירושלים,1.0,2.0,55.0,63636.36363636364
https://www.yad2.co.il/realestate/item/v30xmdxz?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=209,4500000.0,הרב אריה גולדקנופף 26,דירת גן,רמת שלמה,ירושלים,0.0,6.0,200.0,22500.0
https://www.yad2.co.il/realestate/item/n9ybcny6?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=209,3500000.0,מזל שור 13,גג/ פנטהאוז,פסגת זאב,ירושלים,3.0,5.0,132.0,26515.151515151516
https://www.yad2.co.il/realestate/item/u06f3lto?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=209,2590000.0,ורדינון 15,דירה,גילה,ירושלים,2.0,4.0,85.0,30470.58823529412
https://www.yad2.co.il/realestate/item/hdyr4rc3?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=209,2650000.0,אליעזר הלוי,דירה,קרית משה,ירושלים,2.0,3.0,54.0,49074.07407407407
https://www.yad2.co.il/realestate/item/vy0utwob?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=210,1910000.0,מאיר גרשון,דירה,פסגת זאב,ירושלים,1.0,3.0,65.0,29384.615384615383
https://www.yad2.co.il/realestate/item/9qohpq5i?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=210,3290000.0,גלבר,דירה,רמת דניה,ירושלים,5.0,3.0,95.0,34631.57894736842
https://www.yad2.co.il/realestate/item/ugl97eqs?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=211,2650000.0,רפאל בר לביא 21,דירה,חומת שמואל,ירושלים,3.0,4.0,104.0,25480.76923076923
https://www.yad2.co.il/realestate/item/aqhb07yl?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=211,3390000.0,"חומת שמואל, הר חומה",דירה,חומת שמואל,ירושלים,2.0,5.0,135.0,25111.11111111111
https://www.yad2.co.il/realestate/item/l706mpsn?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=211,2520000.0,מזל גדי,דירה,פסגת זאב,ירושלים,1.0,4.0,106.0,23773.584905660377
https://www.yad2.co.il/realestate/item/xu2cwmz8?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=214,3390000.0,אבנר חי שאקי 10,דירה,גילה,ירושלים,5.0,4.0,98.0,34591.836734693876
https://www.yad2.co.il/realestate/item/snljh53x?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=214,3850000.0,רינה ניקובה 6,דירת גן,פסגת זאב,ירושלים,0.0,5.0,235.0,16382.978723404256
https://www.yad2.co.il/realestate/item/je4o4esa?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=215,2350000.0,דב סדן 29,דופלקס,פסגת זאב,ירושלים,2.0,4.0,120.0,19583.333333333332
https://www.yad2.co.il/realestate/item/acnskriq?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=215,3220000.0,חוזה סן מרטין 23,דירה,קטמונים,ירושלים,4.0,3.0,88.0,36590.90909090909
https://www.yad2.co.il/realestate/item/2euncnwf?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=215,6275000.0,משה שרת 8,דירת גן,רמת שרת,ירושלים,2.0,5.0,220.0,28522.727272727272
https://www.yad2.co.il/realestate/item/nf6f1mhs?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=215,4550000.0,הרב מן ההר,דירת גן,חומת שמואל,ירושלים,0.0,5.0,125.0,36400.0
https://www.yad2.co.il/realestate/item/76mac8zx?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=216,2650000.0,אנוסי משהד 19,דירה,ארמון הנציב,ירושלים,2.0,4.0,100.0,26500.0
https://www.yad2.co.il/realestate/item/vkcpoew9?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=218,5280000.0,מניה שוחט 1,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,6.0,277.0,19061.371841155236
https://www.yad2.co.il/realestate/item/1lvf1an8?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=218,4800000.0,פלורנטין,דירה,קרית היובל,ירושלים,0.0,5.0,184.0,26086.956521739132
https://www.yad2.co.il/realestate/item/ejaod0ut?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=219,3300000.0,אביר יעקב 30,דירה,נווה יעקב,ירושלים,1.0,5.0,160.0,20625.0
https://www.yad2.co.il/realestate/item/hszbjifd?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=219,5950000.0,הרב עוזיאל 114,דירה,בית וגן,ירושלים,1.0,6.0,143.0,41608.39160839161
https://www.yad2.co.il/realestate/item/itqsy1cr?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=220,3350000.0,יגאל אלון 10,דירת גן,רמות,ירושלים,1.0,4.0,95.0,35263.15789473684
https://www.yad2.co.il/realestate/item/7yje5jj2?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=220,3500000.0,קלוזנר,דירה,תלפיות,ירושלים,2.0,4.0,100.0,35000.0
https://www.yad2.co.il/realestate/item/fax444il?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=220,3000000.0,מוריס פישר 22,דירה,ירושלים,ירושלים,3.0,4.0,92.0,32608.695652173912
https://www.yad2.co.il/realestate/item/jhypmp2s?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=221,7500000.0,רמה 9,בית פרטי/ קוטג',מחנה יהודה - לב העיר,ירושלים,0.0,2.0,228.0,32894.73684210526
https://www.yad2.co.il/realestate/item/axs1fb5s?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=221,4700000.0,הדישון,גג/ פנטהאוז,מלחה,ירושלים,2.0,6.0,240.0,19583.333333333332
https://www.yad2.co.il/realestate/item/wnsf9jc5?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=221,3370000.0,הנביאים 25,דירה,מרכז העיר,ירושלים,4.0,3.0,72.0,46805.555555555555
https://www.yad2.co.il/realestate/item/tticocfd?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=222,4080000.0,קדיש לוז 1,דירה,רמת שרת,ירושלים,8.0,4.0,108.0,37777.77777777778
https://www.yad2.co.il/realestate/item/tmfu65wk?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=223,2550000.0,ישראל זנגוויל 9,דירה,קרית היובל,ירושלים,2.0,3.0,58.0,43965.51724137931
https://www.yad2.co.il/realestate/item/mkxgmuge?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=223,2990000.0,פרופ' יום טוב עסיס 4,דירה,פסגת זאב,ירושלים,3.0,4.0,115.0,26000.0
https://www.yad2.co.il/realestate/item/ljwzuw4t?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=223,3100000.0,מונבז 3,דירה,מרכז העיר,ירושלים,6.0,2.0,70.0,44285.71428571428
https://www.yad2.co.il/realestate/item/kg99jo8v?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=223,2495000.0,הרב ישעיהו דולגין,דירה,חומת שמואל,ירושלים,2.0,4.0,98.0,25459.183673469382
https://www.yad2.co.il/realestate/item/23yyimpp?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=225,4000000.0,יצחק טוניק 26,דירת גן,פסגת זאב,ירושלים,1.0,4.0,300.0,13333.333333333334
https://www.yad2.co.il/realestate/item/svb6qk9p?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=225,3250000.0,רב צעיר 7,דירה,קרית משה,ירושלים,1.0,3.0,81.0,40123.456790123455
https://www.yad2.co.il/realestate/item/ws5n3svj?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=225,3450000.0,האייל,דירה,מלחה,ירושלים,3.0,4.0,100.0,34500.0
https://www.yad2.co.il/realestate/item/twj5qdk6?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=226,3600000.0,אברהם פררה 1,דירה,הולילנד,ירושלים,9.0,4.0,113.0,31858.40707964602
https://www.yad2.co.il/realestate/item/u7k3cr2x?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=227,8250000.0,בית הכרם 1,דירת גן,בית הכרם,ירושלים,0.0,6.0,140.0,58928.57142857143
https://www.yad2.co.il/realestate/item/zot3hisf?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=227,5800000.0,"החי""ל",בית פרטי/ קוטג',הגבעה הצרפתית,ירושלים,0.0,6.0,230.0,25217.391304347828
https://www.yad2.co.il/realestate/item/h9wy5nrg?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=227,3700000.0,הרב פנחס קהתי,דירת גן,אזור תעשיה גבעת שאול,ירושלים,0.0,3.0,100.0,37000.0
https://www.yad2.co.il/realestate/item/mzvbid19?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=228,2220000.0,יחיאל מ.שטיינברג 15,דירה,רמת מוצא,ירושלים,2.0,3.0,64.0,34687.5
https://www.yad2.co.il/realestate/item/4vvkiovo?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=228,2000000.0,קוסטה ריקה 119,דירה,עיר גנים,ירושלים,1.0,2.0,55.0,36363.63636363636
https://www.yad2.co.il/realestate/item/cpwuzikt?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=229,2500000.0,קוסטה ריקה 11,דירה,עיר גנים,ירושלים,1.0,3.0,65.0,38461.53846153846
https://www.yad2.co.il/realestate/item/y5vqf0ew?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=229,3600000.0,נטרונאי גאון 4,דירה,גבעת שאול,ירושלים,3.0,3.0,93.0,38709.67741935484
https://www.yad2.co.il/realestate/item/spjb32i5?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=230,2500000.0,מבוא הפרטיזנים 306,דירת גן,הגבעה הצרפתית,ירושלים,1.0,3.0,180.0,13888.888888888889
https://www.yad2.co.il/realestate/item/ekm6jh9v?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=231,1950000.0,משה רחמילביץ',דופלקס,פסגת זאב,ירושלים,1.0,3.0,94.0,20744.68085106383
https://www.yad2.co.il/realestate/item/ouvv5ml5?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=232,2560000.0,פסגת זאב,דירת גן,פסגת זאב,ירושלים,2.0,5.0,170.0,15058.823529411764
https://www.yad2.co.il/realestate/item/wdcjyz1k?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=233,4900000.0,בית שערים 5,דירה,קרית משה,ירושלים,1.0,3.0,127.0,38582.67716535433
https://www.yad2.co.il/realestate/item/6elkgk2r?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=233,4400000.0,הסיירת הירושלמית 1,דופלקס,פסגת זאב,ירושלים,0.0,5.0,329.0,13373.86018237082
https://www.yad2.co.il/realestate/item/n0xl2h4q?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=233,3890000.0,רבי חסדא,דירה,קטמונים,ירושלים,2.0,3.0,53.0,73396.22641509434
https://www.yad2.co.il/realestate/item/6d7hptzn?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=233,3890000.0,גרשון אבנר,דירת גן,ארמון הנציב,ירושלים,0.0,5.0,111.0,35045.045045045044
https://www.yad2.co.il/realestate/item/kwbsret5?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=234,5000000.0,שדרות לוי אשכול 122,דירה,מעלות דפנה,ירושלים,3.0,5.0,110.0,45454.545454545456
https://www.yad2.co.il/realestate/item/0fctoril?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=234,2800000.0,יצחק רפאל,דירה,חומת שמואל,ירושלים,2.0,4.0,113.0,24778.7610619469
https://www.yad2.co.il/realestate/item/leicw6bl?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=234,3600000.0,"בית הכרם, רמת בית הכרם",דירה,בית הכרם,ירושלים,2.0,4.0,90.0,40000.0
https://www.yad2.co.il/realestate/item/oq6xw29w?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=235,2770000.0,נשר 531,דירה,גילה,ירושלים,2.0,5.0,103.0,26893.203883495145
https://www.yad2.co.il/realestate/item/htl50ocm?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=235,3600000.0,הקונגרס הציוני 1,דירה,רמות,ירושלים,8.0,4.0,87.0,41379.31034482759
https://www.yad2.co.il/realestate/item/gw9q6r01?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=235,3150000.0,אהרון כהן 7,דירה,חומת שמואל,ירושלים,3.0,5.0,110.0,28636.363636363636
https://www.yad2.co.il/realestate/item/jv0j9std?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=236,27500000.0,שמעון מועלם נסים 5,בית פרטי/ קוטג',רמת שרת,ירושלים,0.0,12.0,500.0,55000.0
https://www.yad2.co.il/realestate/item/hduh9ki1?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=236,6500000.0,יפו 180,דירה,מקור ברוך,ירושלים,5.0,3.0,138.0,47101.44927536232
https://www.yad2.co.il/realestate/item/32zcxthh?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=237,2750000.0,קרית משה 8,דירה,קרית משה,ירושלים,3.0,3.0,72.0,38194.444444444445
https://www.yad2.co.il/realestate/item/tfv2k3jt?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=238,3150000.0,משה גבירצמן 1,גג/ פנטהאוז,פסגת זאב,ירושלים,2.0,5.0,126.0,25000.0
https://www.yad2.co.il/realestate/item/lyxha5uk?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=238,2550000.0,שדרות משה דיין 2,דירה,פסגת זאב,ירושלים,1.0,4.0,100.0,25500.0
https://www.yad2.co.il/realestate/item/aep3k9cy?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=240,2399000.0,מבוא הצרי 3,גג/ פנטהאוז,גילה,ירושלים,7.0,3.0,117.0,20504.273504273504
https://www.yad2.co.il/realestate/item/6mr1dq2i?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=240,4475000.0,שמריהו לוין 4,דירה,קרית היובל,ירושלים,0.0,5.0,128.0,34960.9375
https://www.yad2.co.il/realestate/item/5tzxyvb8?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=242,3000000.0,"ארמון הנציב, תלפיות מזרח",גג/ פנטהאוז,ארמון הנציב,ירושלים,3.0,5.0,168.0,17857.14285714286
https://www.yad2.co.il/realestate/item/aa3lcg90?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=242,2170000.0,משה ברזני,דירה,ארמון הנציב,ירושלים,3.0,4.0,85.0,25529.41176470588
https://www.yad2.co.il/realestate/item/p5n3fk3e?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=243,3990000.0,דניאל 16,דירה,מוסררה,ירושלים,3.0,4.0,70.0,57000.0
https://www.yad2.co.il/realestate/item/rozue01h?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=243,2050000.0,מעגלות הרב פרדס 1,דירה,נווה יעקב,ירושלים,7.0,3.0,65.0,31538.46153846154
https://www.yad2.co.il/realestate/item/8dmpcsh1?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=243,2350000.0,שלמה בן יוסף,דירה,ארמון הנציב,ירושלים,0.0,4.0,100.0,23500.0
https://www.yad2.co.il/realestate/item/o9lpzb4x?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=244,2550000.0,גרטרוד קראוס 12,דירה,גבעת משואה,ירושלים,4.0,3.0,60.0,42500.0
https://www.yad2.co.il/realestate/item/i1tyj5ol?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=244,4250000.0,הרב בנימין צביאלי 21,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,250.0,17000.0
https://www.yad2.co.il/realestate/item/xdri3vri?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=244,4600000.0,אלעזר בן יאיר 16,דירה,קטמונים,ירושלים,2.0,4.0,95.0,48421.05263157895
https://www.yad2.co.il/realestate/item/8l2k69fb?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=244,5500000.0,מאיר שחם 2,דירה,מרכז העיר,ירושלים,1.0,3.0,92.0,59782.608695652176
https://www.yad2.co.il/realestate/item/9swj5m48?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=245,4100000.0,עובדיה מברטנורה 4,דירה,רחביה,ירושלים,4.0,4.0,85.0,48235.294117647056
https://www.yad2.co.il/realestate/item/m724ckn5?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=246,2250000.0,הנופך 242,דירה,גילה,ירושלים,1.0,3.0,71.0,31690.140845070426
https://www.yad2.co.il/realestate/item/n8m47oj1?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=247,1250000.0,בן יהודה 30,דירה,מרכז העיר,ירושלים,16.0,1.0,25.0,50000.0
https://www.yad2.co.il/realestate/item/g05nm60j?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=247,3800000.0,השופט חיים כהן,דירה,ארנונה,ירושלים,22.0,4.0,95.0,40000.0
https://www.yad2.co.il/realestate/item/kvh0rzll?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=247,2350000.0,גילה,דירה,גילה,ירושלים,1.0,4.0,90.0,26111.11111111111
https://www.yad2.co.il/realestate/item/af1tbp68?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=247,2990000.0,אברהם פררה,דירה,הולילנד,ירושלים,1.0,3.0,103.0,29029.126213592233
https://www.yad2.co.il/realestate/item/4uarpe4d?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=248,2325000.0,השישה עשר 31,דירת גן,פסגת זאב,ירושלים,1.0,3.0,100.0,23250.0
https://www.yad2.co.il/realestate/item/2nnvkzk4?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=248,14900000.0,קרית היובל,בית פרטי/ קוטג',קרית היובל,ירושלים,0.0,7.0,1090.0,13669.724770642202
https://www.yad2.co.il/realestate/item/bkemt4vk?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=249,1970000.0,השליו,דירה,גילה,ירושלים,3.0,3.0,75.0,26266.666666666668
https://www.yad2.co.il/realestate/item/vx0xe9le?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=249,4290000.0,הרב שך,דירת גן,ירושלים,ירושלים,0.0,4.0,245.0,17510.20408163265
https://www.yad2.co.il/realestate/item/3q9go6r8?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=250,6000000.0,אלעזר מנחם גלרנטר 25,דירת גן,חומת שמואל,ירושלים,1.0,7.0,220.0,27272.727272727272
https://www.yad2.co.il/realestate/item/espqfnnh?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=250,3900000.0,שדרות נווה יעקב,דירה,נווה יעקב,ירושלים,4.0,7.0,150.0,26000.0
https://www.yad2.co.il/realestate/item/vg0bjilf?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=251,4430000.0,הרב בנימין צביאלי 13,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,240.0,18458.333333333332
https://www.yad2.co.il/realestate/item/5026t07d?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=251,13500000.0,תל חי 13,דירת גן,קטמון הישנה,ירושלים,0.0,5.0,174.0,77586.20689655172
https://www.yad2.co.il/realestate/item/vuuc8cpq?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=251,2090000.0,אגמון,דירה,גילה,ירושלים,4.0,4.0,80.0,26125.0
https://www.yad2.co.il/realestate/item/fx00m25x?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=252,2350000.0,יפה רום 93,דירה,גילה,ירושלים,3.0,4.0,90.0,26111.11111111111
https://www.yad2.co.il/realestate/item/5z0cq0sp?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=252,8290000.0,הרב חנוך מנדל גרוסברג 11,דירה,תל ארזה,ירושלים,2.0,5.0,165.0,50242.42424242424
https://www.yad2.co.il/realestate/item/vb01hh3u?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=252,1850000.0,יואל 22,דירה,הבוכרים,ירושלים,1.0,2.0,40.0,46250.0
https://www.yad2.co.il/realestate/item/5anaw0zj?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=252,2060000.0,יצחק טוניק 4,דירה,פסגת זאב,ירושלים,2.0,3.0,71.0,29014.084507042255
https://www.yad2.co.il/realestate/item/w8am7yj6?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=252,2250000.0,מרדכי אלקחי,דירה,ארמון הנציב,ירושלים,3.0,4.0,76.0,29605.263157894737
